REPORTER_LAB,PARTNER_LAB,PRODUCT_LAB,FLOW_LAB,STAT_PROCEDURE_LAB,PERIOD_LAB,INDICATORS_LAB,INDICATOR_VALUE
"Estonia","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",204633746
"Estonia","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2451995634
"Estonia","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2383309821
"Estonia","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2461186455
"Estonia","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1405924856
"Estonia","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1270272872
"Estonia","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1194184170
"Estonia","Denmark","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",364338280
"Estonia","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",380472308
"Estonia","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",378720387
"Estonia","Denmark","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",501252759
"Estonia","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",491465551
"Estonia","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",520611499
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",386124690
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",398519950
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",332001029
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",379914898
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",232378565
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",231738443
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",193261898
"Estonia","Spain (incl. Canary Islands 'XB' from 1997)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",241164321
"Estonia","Finland","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2643656811
"Estonia","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2720842147
"Estonia","Finland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2518412084
"Estonia","Finland","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2807818868
"Estonia","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2747274549
"Estonia","Finland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2626415625
"Estonia","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",436473631
"Estonia","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",428067900
"Estonia","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",439912596
"Estonia","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",446673927
"Estonia","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",373412969
"Estonia","France (incl. Saint Barthélemy 'BL' -> 2012; incl. French Guiana 'GF', Guadeloupe 'GP', Martinique 'MQ', Réunion 'RE' from 1997; incl. Mayotte 'YT' from 2014)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",300913344
"Estonia","Greece","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",51384712
"Estonia","Greece","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",67320097
"Estonia","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",41468361
"Estonia","Greece","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",76019582
"Estonia","Greece","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",34510774
"Estonia","Greece","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",33380461
"Estonia","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",32701317
"Estonia","Greece","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",33894646
"Estonia","Croatia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",19940755
"Estonia","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",13428404
"Estonia","Croatia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",11468560
"Estonia","Croatia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",21777908
"Estonia","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",22130923
"Estonia","Croatia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",29458908
"Estonia","Hungary","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",98114044
"Estonia","Hungary","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",101629876
"Estonia","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",102754928
"Estonia","Hungary","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",103312323
"Estonia","Hungary","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",80117866
"Estonia","Hungary","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",84344610
"Estonia","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",70649917
"Estonia","Hungary","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",72584682
"Estonia","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",23957326
"Estonia","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",24859779
"Estonia","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",40301829
"Estonia","Ireland (Eire)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",28060477
"Estonia","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",62732541
"Estonia","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",19139944
"Estonia","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",44267230
"Estonia","Ireland (Eire)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",26593879
"Estonia","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",650202375
"Estonia","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",561954331
"Estonia","Italy (incl. San Marino 'SM' -> 1993)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",687337361
"Estonia","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",310423920
"Estonia","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",248626783
"Estonia","Italy (incl. San Marino 'SM' -> 1993)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",267874970
"Estonia","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2207395223
"Estonia","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2229446814
"Estonia","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2204585023
"Estonia","Lithuania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2190777751
"Estonia","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1608104474
"Estonia","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",1744728094
"Estonia","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1403699783
"Estonia","Lithuania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1600696306
"Estonia","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",7286704
"Estonia","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",17113166
"Estonia","Luxembourg","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",8394374
"Estonia","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2768210
"Estonia","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2624044
"Estonia","Luxembourg","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1842464
"Estonia","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2523219984
"Estonia","Latvia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2239399766
"Estonia","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2250888057
"Estonia","Latvia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2221901070
"Estonia","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2082866480
"Estonia","Latvia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",2142561948
"Estonia","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1935558929
"Estonia","Latvia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1869373663
"Estonia","Malta","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2469446
"Estonia","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",11402786
"Estonia","Malta","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1862206
"Estonia","Malta","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",4778630
"Estonia","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",4316510
"Estonia","Malta","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3275828
"Estonia","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1297582970
"Estonia","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1174347927
"Estonia","Netherlands","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1373523238
"Estonia","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",700356317
"Estonia","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",679828925
"Estonia","Netherlands","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1043045000
"Estonia","Poland","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1704234326
"Estonia","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1677504438
"Estonia","Poland","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1612993986
"Estonia","Poland","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",801339758
"Estonia","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",650822200
"Estonia","Poland","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",612162839
"Estonia","Portugal","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",62644752
"Estonia","Portugal","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",69401776
"Estonia","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",57573961
"Estonia","Portugal","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",69758618
"Estonia","Portugal","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",74760503
"Estonia","Portugal","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",46355197
"Estonia","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",45156252
"Estonia","Portugal","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",48050860
"Estonia","Romania","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",111026895
"Estonia","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",79701438
"Estonia","Romania","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",78693238
"Estonia","Romania","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",99055305
"Estonia","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",73972973
"Estonia","Romania","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",93861107
"Estonia","Sweden","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1594171880
"Estonia","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1621395107
"Estonia","Sweden","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1666867840
"Estonia","Sweden","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1616734417
"Estonia","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1549051479
"Estonia","Sweden","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",1443599492
"Estonia","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",100895943
"Estonia","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",94616533
"Estonia","Slovenia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",107524231
"Estonia","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",24758046
"Estonia","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",23784931
"Estonia","Slovenia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",34710905
"Estonia","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",254373700
"Estonia","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",149323633
"Estonia","Slovakia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",179015786
"Estonia","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",52710809
"Estonia","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",43620393
"Estonia","Slovakia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",58018815
"Spain (incl. Canary Islands 'XB' from 1997)","Austria","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",3470359642
"Spain (incl. Canary Islands 'XB' from 1997)","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3596865888
"Spain (incl. Canary Islands 'XB' from 1997)","Austria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3396512576
"Spain (incl. Canary Islands 'XB' from 1997)","Austria","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2907693364
"Spain (incl. Canary Islands 'XB' from 1997)","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2873641041
"Spain (incl. Canary Islands 'XB' from 1997)","Austria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2833943669
"Spain (incl. Canary Islands 'XB' from 1997)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",16981743392
"Spain (incl. Canary Islands 'XB' from 1997)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",16012902956
"Spain (incl. Canary Islands 'XB' from 1997)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",17447802238
"Spain (incl. Canary Islands 'XB' from 1997)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",12774152539
"Spain (incl. Canary Islands 'XB' from 1997)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",12546808428
"Spain (incl. Canary Islands 'XB' from 1997)","Belgium (incl. Luxembourg 'LU' -> 1998)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",12679246793
"Spain (incl. Canary Islands 'XB' from 1997)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",968365188
"Spain (incl. Canary Islands 'XB' from 1997)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",991763868
"Spain (incl. Canary Islands 'XB' from 1997)","Bulgaria","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",835204777
"Spain (incl. Canary Islands 'XB' from 1997)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",1117361853
"Spain (incl. Canary Islands 'XB' from 1997)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",1068241579
"Spain (incl. Canary Islands 'XB' from 1997)","Bulgaria","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",836803669
"Spain (incl. Canary Islands 'XB' from 1997)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",79389865
"Spain (incl. Canary Islands 'XB' from 1997)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",58956374
"Spain (incl. Canary Islands 'XB' from 1997)","Cyprus","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",30578188
"Spain (incl. Canary Islands 'XB' from 1997)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",611428286
"Spain (incl. Canary Islands 'XB' from 1997)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",693705503
"Spain (incl. Canary Islands 'XB' from 1997)","Cyprus","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",614314945
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",6092131047
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",6364267693
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",5883292144
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",6055469537
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",4155584600
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",3987974834
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",4007559855
"Spain (incl. Canary Islands 'XB' from 1997)","Czechia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3890987896
"Spain (incl. Canary Islands 'XB' from 1997)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",58859616984
"Spain (incl. Canary Islands 'XB' from 1997)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",55252231656
"Spain (incl. Canary Islands 'XB' from 1997)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",53682922932
"Spain (incl. Canary Islands 'XB' from 1997)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",40727408452
"Spain (incl. Canary Islands 'XB' from 1997)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",40515168654
"Spain (incl. Canary Islands 'XB' from 1997)","Germany (incl. German Democratic Republic 'DD' from 1991)","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",40658098658
"Spain (incl. Canary Islands 'XB' from 1997)","Denmark","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",3260596400
"Spain (incl. Canary Islands 'XB' from 1997)","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",3393393694
"Spain (incl. Canary Islands 'XB' from 1997)","Denmark","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",3191839863
"Spain (incl. Canary Islands 'XB' from 1997)","Denmark","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",2595044031
"Spain (incl. Canary Islands 'XB' from 1997)","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",2560252001
"Spain (incl. Canary Islands 'XB' from 1997)","Denmark","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",2217794010
"Spain (incl. Canary Islands 'XB' from 1997)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",231738443
"Spain (incl. Canary Islands 'XB' from 1997)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",232378565
"Spain (incl. Canary Islands 'XB' from 1997)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",241164321
"Spain (incl. Canary Islands 'XB' from 1997)","Estonia","Total","IMPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR_MIRROR",193261898
"Spain (incl. Canary Islands 'XB' from 1997)","Estonia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR",398519950
"Spain (incl. Canary Islands 'XB' from 1997)","Estonia","Total","EXPORT","Total","Jan.-Dec. 2025","VALUE_IN_EUR_MIRROR",386124690
"Spain (incl. Canary Islands 'XB' from 1997)","Estonia","Total","EXPORT","Total","Jan.-Dec. 2024","VALUE_IN_EUR",379914898
